#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
22.09238,17,1179.098897
48.529121,4,1179.472766
39.021278,9,1180.132889
-51.923123,18,1181.300845
-39.890698,15,1182.294382
-59.364062,23,1183.75205
25.82657,13,1184.64381
38.405959,8,1185.256206
34.230979,12,1186.078033
24.547373,15,1187.071059
34.600609,11,1187.850133
45.707454,4,1188.242748
31.796979,13,1189.161117
32.081511,15,1190.198675
41.040755,7,1190.753793
17.064409,19,1191.98836
46.051625,4,1192.341074
47.892473,4,1192.704465
48.551625,3,1193.01202
37.09238,11,1193.777503
38.551625,9,1194.452748
19.427129,18,1195.641284
19.59238,18,1196.819253
38.51345,9,1197.485639
4.59238,25,1199.077397
31.051625,12,1199.928549
32.008249,13,1200.827427
33.056873,10,1201.540611
26.816118,16,1202.613338
19.494758,18,1203.795226
32.374989,14,1204.75949
46.02009,4,1205.134268
23.48809,14,1206.058424
-51.934375,18,1207.247303
-27.546957,8,1207.853631
32.036504,13,1208.747623
21.040755,15,1209.747073
31.051625,12,1210.595879
27.967599,13,1211.51388
12.09238,21,1212.854926
48.540755,4,1213.212653
-32.524453,10,1213.935805
46.051625,4,1214.287086
33.191079,11,1215.068314
14.581511,21,1216.424114
18.09501,17,1217.539923
12.09238,21,1218.910779
34.472609,12,1219.735777
27.343694,13,1220.670081
46.034799,4,1221.035647
27.058243,15,1222.061733
43.457759,5,1222.474296
-3.451918,28,1224.259758
48.551625,4,1224.636444
43.055033,5,1225.058537
38.38233,7,1225.594789
37.554433,8,1226.192368
22.067969,16,1227.249584
38.551625,7,1227.773533
14.59238,20,1229.050322
-31.845309,12,1229.894198
46.040755,6,1230.406002
31.8105,12,1231.262274
49.56156,1,1231.453363
43.444599,6,1231.94797
33.551625,9,1232.602064
18.186479,16,1233.647621
40.66613,7,1234.208895
47.715003,3,1234.521842
43.11753,6,1235.004042
19.553489,18,1236.223366
34.161369,13,1237.113937
45.59869,5,1237.548986
27.09238,15,1238.553186
48.229999,3,1238.845956
-54.33444,21,1240.199568
43.527999,6,1240.702201
33.40253,10,1241.442477
49.95324,1,1241.638165
28.43121,12,1242.481226
6.913259,23,1243.933202
48.551625,4,1244.29758
45.939919,5,1244.718922
26.803169,15,1245.734414
43.540755,5,1246.146066
41.055799,6,1246.611227
23.551625,14,1247.570058
48.540755,3,1247.878859
43.207334,5,1248.332286
13.540755,20,1249.654552
16.697499,19,1250.904254
28.098279,12,1251.741227
38.551625,9,1252.416957
41.051625,7,1252.968519
23.551625,13,1253.843009
41.040755,7,1254.383404
21.752518,18,1255.576206
43.540755,6,1256.091936
49.91388,1,1256.295448
49.84992,1,1256.499596
33.364158,12,1257.351077
35.782159,10,1258.071456
20.648393,14,1259.013807
26.051625,13,1259.900054
33.206399,10,1260.615977
49.5306,1,1260.833264
14.596158,20,1262.154881
48.39633,5,1262.58263
-0.815431,28,1264.352316
33.118443,9,1265.009062
25.849446,15,1266.053319
24.244918,16,1267.114109
24.108939,16,1268.174375
35.863479,9,1268.82465
33.551625,10,1269.52994
-47.439073,16,1270.596143
40.76553,8,1271.230575
33.614796,11,1272.021571
29.59238,14,1272.976869
48.182159,4,1273.337434
8.769476,21,1274.687102
19.172849,18,1275.861111
38.551625,8,1276.459943
43.085119,7,1277.021159
46.029159,4,1277.370306
45.66861,4,1277.722545
49.90944,1,1277.91233
29.214438,14,1278.921232
33.439399,9,1279.558768
40.93477,6,1280.023337
8.540755,20,1281.305564
35.715999,9,1281.972305
38.540755,9,1282.633086
40.76617,6,1283.107564
29.60325,16,1284.159298
38.540755,8,1284.773726
41.477343,8,1285.378969
41.809809,10,1286.089956
-34.939073,11,1286.889507
33.53689,9,1287.527815
25.98017,13,1288.40585
31.018252,10,1289.104238
43.551625,6,1289.577253
38.540755,8,1290.16584
43.139439,6,1290.646623
9.198758,23,1292.122849
-42.140698,15,1293.161605
45.75869,6,1293.648922
43.253079,6,1294.126214
35.739596,11,1294.916773
33.31021,9,1295.565044
39.59238,10,1296.272221
6.425827,22,1297.686352
48.529121,4,1298.078272
48.127519,3,1298.392938
-34.345309,13,1299.281722
29.196729,14,1300.254534
50.0,2,1300.510017
15.625479,19,1301.750425
-59.355995,23,1303.231146
36.040755,10,1303.944044
38.516839,8,1304.549139
28.540755,12,1305.374622
33.551625,11,1306.150351
37.10325,12,1306.992868
-44.33444,17,1308.17948
31.615859,12,1309.054872
29.554875,13,1309.954576
